open_time_ms,close
1789691803000,2441.62000000
1789691804000,2441.62000000
1789691805000,2441.62000000
1789691806000,2441.62000000
1789691807000,2441.62000000
1789691808000,2441.62000000
1789691809000,2441.62000000
1789691810000,2441.62000000
1789691811000,2441.62000000
1789691812000,2441.62000000
1789691813000,2441.62000000
1789691814000,2441.62000000
1789691815000,2441.90000000
1789691816000,2441.91000000
1789691817000,2441.91000000
1789691818000,2441.91000000
1789691819000,2441.90000000
1789691820000,2441.91000000
1789691821000,2441.91000000
1789691822000,2441.91000000
1789691823000,2441.91000000
1789691824000,2441.47000000
1789691825000,2441.34000000
1789691826000,2441.34000000
1789691827000,2441.34000000
1789691828000,2441.34000000
1789691829000,2441.34000000
1789691830000,2441.34000000
1789691831000,2441.35000000
1789691832000,2441.35000000
1789691833000,2441.35000000
1789691834000,2441.34000000
1789691835000,2441.34000000
1789691836000,2441.34000000
1789691837000,2441.35000000
1789691838000,2441.34000000
1789691839000,2441.47000000
1789691840000,2441.47000000
1789691841000,2441.47000000
1789691842000,2441.47000000
1789691843000,2441.47000000
1789691844000,2442.37000000
1789691845000,2442.37000000
1789691846000,2442.68000000
1789691847000,2442.68000000
1789691848000,2442.68000000
1789691849000,2442.60000000
1789691850000,2442.56000000
1789691851000,2442.54000000
1789691852000,2442.96000000
1789691853000,2442.96000000
1789691854000,2442.82000000
1789691855000,2443.17000000
1789691856000,2443.48000000
1789691857000,2443.48000000
1789691858000,2443.49000000
1789691859000,2443.49000000
1789691860000,2443.49000000
1789691861000,2443.48000000
1789691862000,2443.48000000
1789691863000,2443.48000000
1789691864000,2443.49000000
1789691865000,2443.03000000
1789691866000,2443.02000000
1789691867000,2443.02000000
1789691868000,2443.02000000
1789691869000,2443.02000000
1789691870000,2443.02000000
1789691871000,2443.03000000
1789691872000,2443.03000000
1789691873000,2443.03000000
1789691874000,2443.03000000
1789691875000,2443.11000000
1789691876000,2443.19000000
1789691877000,2443.20000000
1789691878000,2443.20000000
1789691879000,2443.19000000
1789691880000,2443.19000000
1789691881000,2443.20000000
1789691882000,2443.20000000
1789691883000,2443.20000000
1789691884000,2443.19000000
1789691885000,2443.19000000
1789691886000,2443.20000000
1789691887000,2443.20000000
1789691888000,2443.20000000
1789691889000,2443.20000000
1789691890000,2443.20000000
1789691891000,2443.10000000
1789691892000,2443.02000000
1789691893000,2443.03000000
1789691894000,2443.03000000
1789691895000,2443.03000000
1789691896000,2443.03000000
1789691897000,2443.03000000
1789691898000,2443.03000000
1789691899000,2443.03000000
1789691900000,2443.03000000
1789691901000,2443.03000000
1789691902000,2443.03000000
1789691903000,2443.03000000
1789691904000,2443.03000000
1789691905000,2443.03000000
1789691906000,2442.94000000
1789691907000,2442.94000000
1789691908000,2442.94000000
1789691909000,2442.78000000
1789691910000,2442.79000000
1789691911000,2442.79000000
1789691912000,2442.79000000
1789691913000,2442.79000000
1789691914000,2442.38000000
1789691915000,2442.22000000
1789691916000,2442.22000000
1789691917000,2442.22000000
1789691918000,2442.22000000
1789691919000,2442.22000000
1789691920000,2442.22000000
1789691921000,2442.22000000
1789691922000,2442.22000000
1789691923000,2442.22000000
1789691924000,2442.22000000
1789691925000,2442.21000000
1789691926000,2441.99000000
1789691927000,2441.45000000
1789691928000,2441.46000000
1789691929000,2441.46000000
1789691930000,2441.46000000
1789691931000,2441.35000000
1789691932000,2441.35000000
1789691933000,2441.35000000
1789691934000,2441.13000000
1789691935000,2441.01000000
1789691936000,2441.00000000
1789691937000,2441.01000000
1789691938000,2441.00000000
1789691939000,2441.00000000
1789691940000,2441.20000000
1789691941000,2441.21000000
1789691942000,2441.21000000
1789691943000,2441.21000000
1789691944000,2441.21000000
1789691945000,2441.21000000
1789691946000,2441.21000000
1789691947000,2441.21000000
1789691948000,2441.21000000
1789691949000,2441.21000000
1789691950000,2441.21000000
1789691951000,2441.21000000
1789691952000,2441.21000000
1789691953000,2441.21000000
1789691954000,2441.21000000
1789691955000,2441.21000000
1789691956000,2441.20000000
1789691957000,2441.21000000
1789691958000,2441.21000000
1789691959000,2441.21000000
1789691960000,2441.21000000
1789691961000,2441.20000000
1789691962000,2441.20000000
1789691963000,2441.20000000
1789691964000,2441.20000000
1789691965000,2440.83000000
1789691966000,2440.82000000
1789691967000,2440.82000000
1789691968000,2440.82000000
1789691969000,2440.82000000
1789691970000,2440.82000000
1789691971000,2440.82000000
1789691972000,2440.82000000
1789691973000,2440.82000000
1789691974000,2440.82000000
1789691975000,2440.82000000
1789691976000,2440.82000000
1789691977000,2440.82000000
1789691978000,2440.81000000
1789691979000,2440.81000000
1789691980000,2440.36000000
1789691981000,2440.36000000
1789691982000,2440.37000000
1789691983000,2440.37000000
1789691984000,2440.37000000
1789691985000,2440.37000000
1789691986000,2440.37000000
1789691987000,2440.37000000
1789691988000,2440.37000000
1789691989000,2440.37000000
1789691990000,2440.36000000
1789691991000,2440.36000000
1789691992000,2440.36000000
1789691993000,2440.36000000
1789691994000,2440.62000000
1789691995000,2440.62000000
1789691996000,2440.64000000
1789691997000,2440.65000000
1789691998000,2440.65000000
1789691999000,2440.65000000
1789692000000,2440.73000000
1789692001000,2440.73000000
1789692002000,2440.13000000
1789692003000,2440.20000000
1789692004000,2440.20000000
1789692005000,2440.20000000
1789692006000,2440.23000000
1789692007000,2440.24000000
