open_time_ms,close
1789700828000,103.02000000
1789700829000,103.03000000
1789700830000,103.02000000
1789700831000,103.03000000
1789700832000,103.04000000
1789700833000,103.03000000
1789700834000,103.03000000
1789700835000,103.03000000
1789700836000,103.04000000
1789700837000,103.04000000
1789700838000,103.05000000
1789700839000,103.05000000
1789700840000,103.04000000
1789700841000,103.04000000
1789700842000,103.03000000
1789700843000,103.03000000
1789700844000,103.03000000
1789700845000,103.03000000
1789700846000,103.03000000
1789700847000,103.04000000
1789700848000,103.04000000
1789700849000,103.03000000
1789700850000,103.03000000
1789700851000,103.03000000
1789700852000,103.04000000
1789700853000,103.04000000
1789700854000,103.05000000
1789700855000,103.03000000
1789700856000,103.04000000
1789700857000,103.04000000
1789700858000,103.03000000
1789700859000,103.05000000
1789700860000,103.05000000
1789700861000,103.04000000
1789700862000,103.04000000
1789700863000,103.03000000
1789700864000,103.03000000
1789700865000,103.03000000
1789700866000,103.04000000
1789700867000,103.04000000
1789700868000,103.04000000
1789700869000,103.05000000
1789700870000,103.04000000
1789700871000,103.04000000
1789700872000,103.04000000
1789700873000,103.05000000
1789700874000,103.04000000
1789700875000,103.05000000
1789700876000,103.04000000
1789700877000,103.04000000
1789700878000,103.04000000
1789700879000,103.04000000
1789700880000,103.05000000
1789700881000,103.05000000
1789700882000,103.05000000
1789700883000,103.07000000
1789700884000,103.08000000
1789700885000,103.08000000
1789700886000,103.08000000
1789700887000,103.08000000
1789700888000,103.09000000
1789700889000,103.10000000
1789700890000,103.09000000
1789700891000,103.09000000
1789700892000,103.10000000
1789700893000,103.09000000
1789700894000,103.09000000
1789700895000,103.09000000
1789700896000,103.09000000
1789700897000,103.07000000
1789700898000,103.07000000
1789700899000,103.06000000
1789700900000,103.07000000
1789700901000,103.06000000
1789700902000,103.06000000
1789700903000,103.06000000
1789700904000,103.06000000
1789700905000,103.07000000
1789700906000,103.06000000
1789700907000,103.06000000
1789700908000,103.07000000
1789700909000,103.07000000
1789700910000,103.06000000
1789700911000,103.07000000
1789700912000,103.05000000
1789700913000,103.05000000
1789700914000,103.05000000
1789700915000,103.07000000
1789700916000,103.06000000
1789700917000,103.07000000
1789700918000,103.07000000
1789700919000,103.06000000
1789700920000,103.06000000
1789700921000,103.06000000
1789700922000,103.06000000
1789700923000,103.05000000
1789700924000,103.05000000
1789700925000,103.06000000
1789700926000,103.06000000
1789700927000,103.06000000
1789700928000,103.06000000
1789700929000,103.08000000
1789700930000,103.07000000
1789700931000,103.06000000
1789700932000,103.07000000
1789700933000,103.06000000
1789700934000,103.06000000
1789700935000,103.07000000
1789700936000,103.06000000
1789700937000,103.06000000
1789700938000,103.06000000
1789700939000,103.06000000
1789700940000,103.06000000
1789700941000,103.06000000
1789700942000,103.06000000
1789700943000,103.06000000
1789700944000,103.07000000
1789700945000,103.07000000
1789700946000,103.08000000
1789700947000,103.08000000
1789700948000,103.07000000
1789700949000,103.08000000
1789700950000,103.08000000
1789700951000,103.07000000
1789700952000,103.08000000
1789700953000,103.07000000
1789700954000,103.08000000
1789700955000,103.08000000
1789700956000,103.06000000
1789700957000,103.07000000
1789700958000,103.07000000
1789700959000,103.08000000
1789700960000,103.07000000
1789700961000,103.07000000
1789700962000,103.09000000
1789700963000,103.08000000
1789700964000,103.08000000
1789700965000,103.08000000
1789700966000,103.08000000
1789700967000,103.07000000
1789700968000,103.07000000
1789700969000,103.08000000
1789700970000,103.07000000
1789700971000,103.08000000
1789700972000,103.08000000
1789700973000,103.07000000
1789700974000,103.07000000
1789700975000,103.07000000
1789700976000,103.07000000
1789700977000,103.07000000
1789700978000,103.06000000
1789700979000,103.07000000
1789700980000,103.06000000
1789700981000,103.07000000
1789700982000,103.07000000
1789700983000,103.07000000
1789700984000,103.05000000
1789700985000,103.04000000
1789700986000,103.03000000
1789700987000,103.03000000
1789700988000,103.02000000
1789700989000,103.02000000
1789700990000,103.02000000
1789700991000,103.03000000
1789700992000,103.04000000
1789700993000,103.04000000
1789700994000,103.04000000
1789700995000,103.04000000
1789700996000,103.04000000
1789700997000,103.03000000
1789700998000,103.03000000
1789700999000,103.04000000
1789701000000,103.04000000
1789701001000,103.04000000
1789701002000,103.04000000
1789701003000,103.04000000
1789701004000,103.03000000
1789701005000,103.04000000
1789701006000,103.05000000
1789701007000,103.05000000
1789701008000,103.08000000
1789701009000,103.08000000
1789701010000,103.08000000
1789701011000,103.08000000
1789701012000,103.10000000
1789701013000,103.09000000
1789701014000,103.09000000
1789701015000,103.15000000
1789701016000,103.15000000
1789701017000,103.14000000
1789701018000,103.14000000
1789701019000,103.14000000
1789701020000,103.14000000
1789701021000,103.14000000
1789701022000,103.15000000
1789701023000,103.15000000
1789701024000,103.16000000
1789701025000,103.16000000
1789701026000,103.16000000
1789701027000,103.16000000
1789701028000,103.17000000
1789701029000,103.15000000
1789701030000,103.15000000
1789701031000,103.17000000
1789701032000,103.17000000
1789701033000,103.20000000
1789701034000,103.19000000
1789701035000,103.19000000
1789701036000,103.19000000
1789701037000,103.18000000
1789701038000,103.18000000
1789701039000,103.19000000
