sweep,ts_utc,symbol,buy,sell,network,status,skew_sec,best_ask_buy,best_bid_sell,naive_spread_bps,opt_volume,opt_turnover,vwap_buy,vwap_sell,slippage_buy_bps,slippage_sell_bps,gross,fee_buy,fee_sell,withdrawal,net,net_bps,complete,feasible,transfer_time_sec,latency_buy_ms,latency_sell_ms,rel_volume,rel_turnover,rel_gross,rel_fee_buy,rel_fee_sell,rel_withdrawal,rel_net,rel_net_bps
137,2026-09-18T14:21:44.464+00:00,ETH/USDT,okx,binance,ARBITRUM,ok,0.2048,2569.69,2569.8,0.4281,0.002,5.1394,2569.69,2569.8,0.0,0.0,0.00022,0.005139,0.00514,0.005654,-0.015713,-30.5728,1,1,30.0,324.4,286.5,0.357,917.3793,-0.062849,0.917379,0.917316,0.005653,-1.903198,-20.746
137,2026-09-18T14:21:44.464+00:00,ETH/USDT,okx,bybit,ARBITRUM,ok,0.2048,2569.69,2570.05,1.4009,0.00195,5.0109,2569.69,2570.05,0.0,0.0,0.000702,0.005011,0.005012,0.005654,-0.014975,-29.8841,1,1,30.0,324.4,239.9,1.665,4278.5338,0.5994,4.278534,4.279133,0.005654,-7.963921,-18.6137
137,2026-09-18T14:21:44.464+00:00,ETH/USDT,okx,kraken,ARBITRUM,ok,0.2048,2569.69,2569.51,-0.7005,0.0011,2.8267,2569.69,2569.51,0.0,0.0,-0.000198,0.002827,0.022612,0.005653,-0.031289,-110.6935,1,1,,324.4,96.3,1.231,3163.2884,-0.30282,3.163288,25.303885,0.005653,-28.775646,-90.9675
137,2026-09-18T14:21:44.464+00:00,ETH/USDT,kraken,binance,ERC20,ok,0.2048,2570.21,2569.8,-1.5952,0.0021,5.3974,2570.21,2569.8,0.0,0.0,-0.000861,0.04318,0.005397,0.359772,-0.409209,-758.1539,1,1,72.0,96.3,286.5,1.844,4740.0201,-2.15973,37.920161,4.73786,0.359707,-45.177459,-95.3107
137,2026-09-18T14:21:44.464+00:00,ETH/USDT,kraken,bybit,ERC20,ok,0.2048,2570.21,2570.05,-0.6225,0.00209,5.3717,2570.21,2570.05,0.0,0.0,-0.000334,0.042974,0.005371,0.359807,-0.408487,-760.4367,1,1,72.0,96.3,239.9,1.665,4279.8845,-0.75128,34.239076,4.279133,0.359807,-39.629296,-92.5943
137,2026-09-18T14:21:44.464+00:00,ETH/USDT,kraken,okx,ERC20,ok,0.2048,2570.21,2569.68,-2.0621,0.001,2.5702,2570.21,2569.68,0.0,0.0,-0.00053,0.020562,0.00257,0.359755,-0.383417,-1491.7713,1,1,,96.3,324.4,2.087545,5366.0745,-1.879809,42.928596,5.364195,0.359747,-50.532346,-94.17
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,binance,bybit,SOL,ok,0.1242,109.46,109.45,-0.9136,0.047,5.1446,109.46,109.44999999999999,0.0,0.0,-0.00047,0.005145,0.005144,0.10945,-0.120209,-233.6592,1,1,63.63999999999999,287.9,250.4,23.39,2560.2694,-0.2339,2.560269,2.560036,0.10945,-5.463655,-21.3402
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,binance,okx,SOL,ok,0.1242,109.46,109.43,-2.7407,0.046,5.0352,109.46,109.43,0.0,0.0,-0.00138,0.005035,0.005034,0.10943,-0.120879,-240.0697,1,1,,287.9,372.1,128.195,14032.2247,-3.84585,14.032225,14.028379,0.10943,-32.015884,-22.816
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,binance,kraken,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,bybit,binance,SOL,ok,0.1242,109.46,109.45,-0.9136,0.047,5.1446,109.46,109.44999999999999,0.0,0.0,-0.00047,0.005145,0.005144,0.10945,-0.120209,-233.6592,1,1,0.3182,250.4,287.9,52.144,5707.6822,-0.52144,5.707682,5.707161,0.10945,-12.045733,-21.1044
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,bybit,okx,SOL,ok,0.1242,109.46,109.43,-2.7407,0.0457,5.0023,109.46,109.42999999999999,0.0,0.0,-0.001371,0.005002,0.005001,0.10943,-0.120804,-241.4964,1,1,,250.4,372.1,52.1444,5707.726,-1.564332,5.707726,5.706162,0.10943,-13.08765,-22.9297
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,bybit,kraken,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,okx,binance,SOL,ok,0.1242,109.44,109.45,0.9137,0.046,5.0342,109.44,109.45,0.0,0.0,0.00046,0.005034,0.005035,0.027363,-0.036971,-73.44,1,1,0.3182,372.1,287.9,88.461,9681.1718,0.88461,9.681172,9.682056,0.027363,-18.505981,-19.1154
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,okx,bybit,SOL,ok,0.1242,109.44,109.45,0.9137,0.046,5.0342,109.44,109.45,0.0,0.0,0.00046,0.005034,0.005035,0.027363,-0.036971,-73.44,1,1,63.63999999999999,372.1,250.4,23.39,2559.8016,0.2339,2.559802,2.560036,0.027362,-4.9133,-19.1941
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,okx,kraken,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,kraken,binance,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,kraken,bybit,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2026-09-18T14:21:44.464+00:00,SOL/USDT,kraken,okx,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,binance,bybit,BTC,ok,0.1362,80786.09,80782.7,-0.4196,0.0001,8.0786,80786.09,80782.7,0.0,0.0,-0.000339,0.008079,0.008078,1.615654,-1.63215,-2020.3353,1,1,600.0,266.1,225.8,0.81595,65917.4101,-2.76607,65.91741,65.914644,1.615654,-136.213779,-20.6643
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,binance,okx,BTC,ok,0.1362,80786.09,80785.0,-0.1349,0.0001,8.0786,80786.09,80785.0,0.0,0.0,-0.000109,0.008079,0.008079,1.6157,-1.631966,-2020.1078,1,1,,266.1,303.0,0.35797,28918.9966,-0.390187,28.918997,28.918606,1.6157,-59.84349,-20.6935
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,binance,kraken,BTC,ok,0.1362,80786.09,80771.9,-1.7565,0.0001,8.0786,80786.09,80771.9,0.0,0.0,-0.001419,0.008079,0.064618,1.615438,-1.689553,-2091.3911,1,1,1800.0,266.1,164.6,0.738,59620.1344,-20.32872,59.620134,476.798446,1.615171,-558.362471,-93.6533
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,bybit,binance,BTC,ok,0.1362,80782.8,80786.08,0.406,0.00027,21.8114,80782.8,80786.08,0.0,0.0,0.000886,0.021811,0.021812,2.827513,-2.870251,-1315.9433,1,1,600.0,225.8,266.1,0.31056,25093.151,-4.225997,25.093151,25.088925,2.827513,-57.235586,-22.8092
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,bybit,okx,BTC,ok,0.1362,80782.8,80785.0,0.2723,0.00027,21.8114,80782.8,80785.0,0.0,0.0,0.000594,0.021811,0.021812,2.827475,-2.870504,-1316.0595,1,1,,225.8,303.0,0.310551,25092.4237,-4.561187,25.092424,25.087863,2.827475,-57.568948,-22.9428
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,bybit,kraken,BTC,ok,0.1362,80782.8,80771.9,-1.3493,0.00027,21.8114,80782.8,80771.9,0.0,0.0,-0.002943,0.021811,0.174467,2.827016,-3.026238,-1387.4599,1,1,1800.0,225.8,164.6,0.297459,24034.524,-11.399764,24.034524,192.184994,2.826639,-230.445922,-95.8812
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,okx,binance,BTC,ok,0.1362,80785.1,80786.08,0.1213,0.0001,8.0785,80785.1,80786.08,0.0,0.0,9.8e-05,0.008079,0.008079,1.211791,-1.22785,-1519.897,1,1,600.0,303.0,266.1,0.36359,29372.6545,0.356007,29.372655,29.373011,1.211791,-59.601449,-20.2915
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,okx,bybit,BTC,ok,0.1362,80785.1,80782.7,-0.2971,9.5e-05,7.6746,80785.1,80782.7,0.0,0.0,-0.000228,0.007675,0.007674,1.21174,-1.227317,-1599.1972,1,1,600.0,303.0,225.8,0.645129,52116.9562,-1.693756,52.116956,52.115262,1.21174,-107.137716,-20.5572
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,okx,kraken,BTC,ok,0.1362,80785.1,80771.9,-1.634,9.5e-05,7.6746,80785.1,80771.9,0.0,0.0,-0.001254,0.007675,0.061387,1.211578,-1.281894,-1670.3103,1,1,1800.0,303.0,164.6,0.157,12683.2607,-3.1558,12.683261,101.440839,1.211475,-118.491375,-93.4234
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,kraken,binance,BTC,ok,0.1362,80778.4,80786.08,0.9507,0.00022,17.7712,80778.4,80786.08,0.0,0.0,0.00169,0.14217,0.017773,1.211791,-1.370045,-770.9332,1,1,600.0,164.6,266.1,0.156,12602.4472,0.18128,100.819578,12.602628,1.211791,-114.452717,-90.8179
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,kraken,bybit,BTC,ok,0.1362,80778.4,80782.7,0.5323,0.000218,17.6097,80778.4,80782.7,0.0,0.0,0.000937,0.140878,0.017611,1.21174,-1.369291,-777.5782,1,1,600.0,164.6,225.8,0.156,12602.4472,-0.346,100.819578,12.602101,1.21174,-114.979419,-91.2358
138,2026-09-18T14:21:54.634+00:00,BTC/USDT,kraken,okx,BTC,ok,0.1362,80778.4,80785.0,0.8171,0.000218,17.6097,80778.4,80785.00000000001,0.0,-0.0,0.001439,0.140878,0.017611,1.211775,-1.368825,-777.3134,1,1,,164.6,303.0,0.156,12602.4472,0.0128,100.819578,12.60246,1.211775,-114.621013,-90.9514
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,binance,bybit,ARBITRUM,ok,0.266,2574.01,2574.31,1.1655,0.002,5.148,2574.01,2574.31,0.0,0.0,0.0006,0.005148,0.005149,0.051486,-0.061183,-118.8473,1,1,30.0,266.9,235.5,1.7804,4582.7674,0.53412,4.582767,4.583302,0.051486,-8.683435,-18.948
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,binance,okx,ARBITRUM,ok,0.266,2574.01,2574.19,0.6993,0.002,5.148,2574.01,2574.19,0.0,0.0,0.00036,0.005148,0.005148,0.051484,-0.06142,-119.3084,1,1,,266.9,354.2,2.113,5438.8831,0.38034,5.438883,5.439263,0.051484,-10.54929,-19.3961
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,binance,kraken,ARBITRUM,ok,0.266,2574.01,2572.9,-4.3123,0.002,5.148,2574.01,2572.9,0.0,0.0,-0.00222,0.005148,0.041166,0.051458,-0.099992,-194.2347,1,1,,266.9,86.1,5.6266,14482.9247,-6.902658,14.482925,115.808176,0.051456,-137.245214,-94.7635
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,bybit,binance,ARBITRUM,ok,0.266,2574.32,2574.0,-1.243,0.002,5.1486,2574.32,2574.0,0.0,0.0,-0.00064,0.005149,0.005148,0.10296,-0.113897,-221.2169,1,1,30.0,235.5,266.9,2.7471,7071.9145,-0.879072,7.071914,7.071035,0.10296,-15.124982,-21.3874
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,bybit,okx,ARBITRUM,ok,0.266,2574.32,2574.19,-0.505,0.00195,5.0199,2574.32,2574.19,0.0,0.0,-0.000254,0.00502,0.00502,0.102968,-0.113261,-225.6223,1,1,,235.5,354.2,2.113,5439.5382,-0.27469,5.439538,5.439263,0.102968,-11.256459,-20.6938
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,bybit,kraken,ARBITRUM,ok,0.266,2574.32,2572.9,-5.516,0.00195,5.0199,2574.32,2572.9,0.0,0.0,-0.002769,0.00502,0.040137,0.102916,-0.150842,-300.4869,1,1,,235.5,86.1,2.74717,7072.0947,-4.212582,7.072095,56.543057,0.102911,-67.930645,-96.0545
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,okx,binance,ARBITRUM,ok,0.266,2574.2,2574.0,-0.7769,0.002,5.1484,2574.2,2574.0,0.0,0.0,-0.0004,0.005148,0.005148,0.005663,-0.016359,-31.7753,1,1,30.0,354.2,266.9,4.2198,10862.6092,-0.84396,10.862609,10.861765,0.005663,-22.573997,-20.7814
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,okx,bybit,ARBITRUM,ok,0.266,2574.2,2574.31,0.4273,0.00195,5.0197,2574.2,2574.31,0.0,0.0,0.000215,0.00502,0.00502,0.005663,-0.015489,-30.8556,1,1,30.0,354.2,235.5,1.78046,4583.2601,0.195851,4.58326,4.583456,0.005663,-8.976529,-19.5855
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,okx,kraken,ARBITRUM,ok,0.266,2574.2,2572.9,-5.0501,0.0011,2.8316,2574.2,2572.9,0.0,0.0,-0.00143,0.002832,0.022642,0.00566,-0.032564,-114.9996,1,1,,354.2,86.1,0.091,234.2522,-0.1183,0.234252,1.873071,0.00566,-2.231284,-95.2513
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,kraken,binance,ERC20,ok,0.266,2574.26,2574.0,-1.01,0.0021,5.4059,2574.26,2574.0,0.0,0.0,-0.000546,0.043248,0.005405,0.36036,-0.409559,-757.6083,1,1,72.0,86.1,266.9,6.964,17927.5949,-2.25888,143.420759,17.925336,0.36036,-163.965335,-91.4598
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,kraken,bybit,ERC20,ok,0.266,2574.26,2574.31,0.1942,0.00209,5.3802,2574.26,2574.31,0.0,0.0,0.000104,0.043042,0.00538,0.360403,-0.408721,-759.6754,1,1,72.0,86.1,235.5,1.78046,4583.4524,0.003631,36.667619,4.583456,0.360403,-41.607847,-90.7784
138,2026-09-18T14:21:54.634+00:00,ETH/USDT,kraken,okx,ERC20,ok,0.266,2574.26,2574.19,-0.2719,0.001,2.5743,2574.26,2574.19,0.0,0.0,-7e-05,0.020594,0.002574,0.360387,-0.383625,-1490.2336,1,1,,86.1,354.2,2.113,5439.52,-0.25658,43.51616,5.439263,0.360387,-49.57239,-91.1338
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,binance,bybit,SOL,ok,0.2197,109.59,109.59,0.0,0.047,5.1507,109.59,109.59,0.0,0.0,0.0,0.005151,0.005151,0.10959,-0.119891,-232.766,1,1,63.63999999999999,266.6,228.6,54.082,5926.8464,-1e-06,5.926846,5.926846,0.10959,-11.963284,-20.1849
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,binance,okx,SOL,ok,0.2197,109.59,109.58,-0.9125,0.046,5.0411,109.59,109.58,0.0,0.0,-0.00046,0.005041,0.005041,0.10958,-0.120122,-238.283,1,1,,266.6,300.8,93.09,10201.7331,-0.9309,10.201733,10.200802,0.10958,-21.443015,-21.019
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,binance,kraken,SOL,ok,0.2197,109.59,109.56,-2.7375,0.06,6.5754,109.59,109.56,0.0,0.0,-0.0018,0.006575,0.052589,0.10956,-0.170524,-259.3366,1,1,,266.6,79.1,74.163,8127.5232,-2.22489,8.127523,65.002386,0.10956,-75.464359,-92.8504
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,bybit,binance,SOL,ok,0.2197,109.6,109.58,-1.8248,0.047,5.1512,109.59999999999998,109.58000000000001,-0.0,-0.0,-0.00094,0.005151,0.00515,0.10958,-0.120821,-234.5501,1,1,0.3182,228.6,266.6,102.813,11268.3048,-2.05626,11.268305,11.266249,0.10958,-24.700393,-21.9202
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,bybit,okx,SOL,ok,0.2197,109.6,109.58,-1.8248,0.0457,5.0087,109.6,109.58,0.0,0.0,-0.000914,0.005009,0.005008,0.10958,-0.120511,-240.6014,1,1,,228.6,300.8,93.09,10202.664,-1.8618,10.202664,10.200802,0.10958,-22.374846,-21.9304
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,bybit,kraken,SOL,ok,0.2197,109.6,109.56,-3.6496,0.06,6.576,109.6,109.56,0.0,0.0,-0.0024,0.006576,0.052589,0.10956,-0.171125,-260.2263,1,1,,228.6,79.1,74.163,8128.2648,-2.96652,8.128265,65.002386,0.10956,-76.206731,-93.7552
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,okx,binance,SOL,ok,0.2197,109.59,109.58,-0.9125,0.046,5.0411,109.59,109.58,0.0,0.0,-0.00046,0.005041,0.005041,0.027395,-0.037937,-75.2544,1,1,0.3182,300.8,266.6,92.575,10145.2943,-0.92575,10.145294,10.144369,0.027395,-21.242808,-20.9386
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,okx,bybit,SOL,ok,0.2197,109.59,109.59,0.0,0.0459,5.0302,109.59,109.59,0.0,0.0,0.0,0.00503,0.00503,0.027398,-0.037458,-74.4662,1,1,63.63999999999999,300.8,228.6,54.0819,5926.8354,0.0,5.926835,5.926835,0.027398,-11.881068,-20.0462
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,okx,kraken,SOL,ok,0.2197,109.59,109.56,-2.7375,0.06,6.5754,109.59,109.56,0.0,0.0,-0.0018,0.006575,0.052589,0.02739,-0.088354,-134.3708,1,1,,300.8,79.1,74.163,8127.5232,-2.22489,8.127523,65.002386,0.02739,-75.382189,-92.7493
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,kraken,binance,SOL,ok,0.2197,109.6,109.58,-1.8248,0.06,6.576,109.6,109.58,0.0,0.0,-0.0012,0.052608,0.006575,0.5479,-0.608283,-925.0043,1,1,0.3182,79.1,266.6,103.297,11322.1776,-2.89231,90.577421,11.319285,0.5479,-105.336916,-93.0359
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,kraken,bybit,SOL,ok,0.2197,109.6,109.59,-0.9124,0.06,6.576,109.6,109.59,0.0,0.0,-0.0006,0.052608,0.006575,0.54795,-0.607733,-924.1688,1,1,63.63999999999999,79.1,228.6,54.0819,5927.7105,-0.875038,47.421684,5.926835,0.54795,-54.771507,-92.3991
138,2026-09-18T14:21:54.634+00:00,SOL/USDT,kraken,okx,SOL,ok,0.2197,109.6,109.58,-1.8248,0.06,6.576,109.6,109.58,0.0,0.0,-0.0012,0.052608,0.006575,0.5479,-0.608283,-925.0043,1,1,,79.1,300.8,93.09,10203.3883,-2.5861,81.627106,10.200802,0.5479,-94.961909,-93.069
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,binance,bybit,BTC,ok,0.2588,80770.77,80784.1,1.6503,0.0001,8.0771,80770.77,80784.1,0.0,0.0,0.001333,0.008077,0.008078,1.615682,-1.630504,-2018.6814,1,1,600.0,263.1,229.0,0.55201,44586.2727,7.27899,44.586273,44.593552,1.615679,-83.516513,-18.7314
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,binance,okx,BTC,ok,0.2588,80770.77,80765.0,-0.7144,0.0001,8.0771,80770.77,80765.00000000001,0.0,-0.0,-0.000577,0.008077,0.008077,1.6153,-1.632031,-2020.5708,1,1,,263.1,351.9,0.4751,38374.1928,-2.741369,38.374193,38.371451,1.6153,-81.102313,-21.1346
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,binance,kraken,BTC,ok,0.2588,80770.77,80779.5,1.0808,0.0001,8.0771,80770.77,80779.49999999999,0.0,0.0,0.000873,0.008077,0.064624,1.61559,-1.687418,-2089.144,1,1,1800.0,263.1,90.7,0.282,22777.3571,-0.27714,22.777357,182.21664,1.615396,-206.886533,-90.8299
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,bybit,binance,BTC,ok,0.2588,80784.2,80770.76,-1.6637,0.00027,21.8117,80784.2,80770.76,0.0,0.0,-0.003629,0.021812,0.021808,2.826977,-2.874225,-1317.7427,1,1,600.0,229.0,263.1,0.79269,64036.8275,-11.152079,64.036827,64.025675,2.826955,-142.041537,-22.1812
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,bybit,okx,BTC,ok,0.2588,80784.2,80765.0,-2.3767,0.00027,21.8117,80784.2,80765.0,0.0,0.0,-0.005184,0.021812,0.021807,2.826775,-2.875577,-1318.3625,1,1,,229.0,351.9,0.475155,38385.0166,-9.123315,38.385017,38.375893,2.826775,-88.711,-23.1108
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,bybit,kraken,BTC,ok,0.2588,80784.2,80779.5,-0.5818,0.00027,21.8117,80784.2,80779.5,0.0,0.0,-0.001269,0.021812,0.174484,2.827282,-3.024847,-1386.798,1,1,1800.0,229.0,90.7,0.322,26012.5124,-4.9174,26.012512,208.06076,2.826913,-241.817585,-92.962
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,okx,binance,BTC,ok,0.2588,80765.1,80770.76,0.7008,0.0001,8.0765,80765.1,80770.76,0.0,0.0,0.000566,0.008077,0.008077,1.211561,-1.227149,-1519.405,1,1,600.0,351.9,263.1,0.36357,29363.7674,2.057774,29.363767,29.365825,1.211561,-57.88338,-19.7125
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,okx,bybit,BTC,ok,0.2588,80765.1,80784.1,2.3525,9.5e-05,7.6727,80765.1,80784.1,0.0,0.0,0.001805,0.007673,0.007674,1.211762,-1.225304,-1596.9687,1,1,600.0,351.9,229.0,0.363565,29363.3636,6.907735,29.363364,29.370271,1.211762,-53.037661,-18.0625
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,okx,kraken,BTC,ok,0.2588,80765.1,80779.5,1.7829,9.5e-05,7.6727,80765.1,80779.5,0.0,0.0,0.001368,0.007673,0.061392,1.211693,-1.27939,-1667.4602,1,1,1800.0,351.9,90.7,0.282,22775.7582,1.3218,22.775758,182.21664,1.211547,-204.882145,-89.9562
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,kraken,binance,BTC,ok,0.2588,80779.6,80770.76,-1.0943,0.00022,17.7715,80779.6,80770.76,0.0,0.0,-0.001945,0.142172,0.01777,1.211561,-1.373448,-772.8368,1,1,600.0,90.7,263.1,0.151,12197.8064,-1.42164,97.582451,12.196385,1.211561,-112.412037,-92.1576
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,kraken,bybit,BTC,ok,0.2588,80779.6,80784.1,0.5571,0.000218,17.61,80779.6,80784.1,0.0,0.0,0.000981,0.14088,0.017611,1.211762,-1.369271,-777.5552,1,1,600.0,90.7,229.0,0.151,12197.8064,0.5927,97.582451,12.198399,1.211762,-110.399912,-90.508
139,2026-09-18T14:21:59.642+00:00,BTC/USDT,kraken,okx,BTC,ok,0.2588,80779.6,80765.0,-1.8074,0.000218,17.61,80779.6,80765.0,0.0,0.0,-0.003183,0.14088,0.017607,1.211475,-1.373144,-779.7546,1,1,,90.7,351.9,0.151,12197.8064,-2.2914,97.582451,12.195515,1.211475,-113.280841,-92.8698
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,binance,bybit,ARBITRUM,ok,0.2192,2573.86,2574.17,1.2044,0.002,5.1477,2573.86,2574.17,0.0,0.0,0.00062,0.005148,0.005148,0.051483,-0.061159,-118.8088,1,1,30.0,268.3,226.3,3.5595,9161.6547,1.103445,9.161655,9.162758,0.051483,-17.272451,-18.853
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,binance,okx,ARBITRUM,ok,0.2192,2573.86,2573.98,0.4662,0.002,5.1477,2573.86,2573.98,0.0,0.0,0.00024,0.005148,0.005148,0.05148,-0.061535,-119.5389,1,1,,268.3,301.3,1.758,4524.8459,0.21096,4.524846,4.525057,0.05148,-8.890422,-19.648
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,binance,kraken,ARBITRUM,ok,0.2192,2573.86,2574.1,0.9325,0.002,5.1477,2573.86,2574.1,0.0,0.0,0.00048,0.005148,0.041186,0.051482,-0.097335,-189.0843,1,1,,268.3,79.7,1.922,4946.9589,-1.36783,4.946959,39.564729,0.051463,-45.930981,-92.8469
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,bybit,binance,ARBITRUM,ok,0.2192,2574.18,2573.85,-1.282,0.002,5.1484,2574.18,2573.85,0.0,0.0,-0.00066,0.005148,0.005148,0.102954,-0.11391,-221.255,1,1,30.0,226.3,268.3,1.2474,3211.0321,-0.411642,3.211032,3.21062,0.102954,-6.936249,-21.6013
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,bybit,okx,ARBITRUM,ok,0.2192,2574.18,2573.98,-0.7769,0.00195,5.0197,2574.18,2573.98,0.0,0.0,-0.00039,0.00502,0.005019,0.102959,-0.113388,-225.8884,1,1,,226.3,301.3,1.24744,3211.1351,-0.249488,3.211135,3.210886,0.102959,-6.774468,-21.0968
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,bybit,kraken,ARBITRUM,ok,0.2192,2574.18,2574.1,-0.3108,0.00195,5.0197,2574.18,2574.1,0.0,0.0,-0.000156,0.00502,0.040156,0.102964,-0.148296,-295.4301,1,1,,226.3,79.7,1.24744,3211.1351,-1.281328,3.211135,25.67883,0.102926,-30.274219,-94.2789
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,okx,binance,ARBITRUM,ok,0.2192,2573.99,2573.85,-0.5439,0.002,5.148,2573.99,2573.85,0.0,0.0,-0.00028,0.005148,0.005148,0.005662,-0.016238,-31.5428,1,1,30.0,301.3,268.3,11.8662,30543.4801,-1.661268,30.54348,30.541819,0.005662,-62.752229,-20.5452
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,okx,bybit,ARBITRUM,ok,0.2192,2573.99,2574.17,0.6993,0.00195,5.0193,2573.99,2574.17,0.0,0.0,0.000351,0.005019,0.00502,0.005663,-0.015351,-30.5842,1,1,30.0,301.3,226.3,3.55952,9162.1689,0.640714,9.162169,9.16281,0.005663,-17.689928,-19.3076
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,okx,kraken,ARBITRUM,ok,0.2192,2573.99,2574.1,0.4274,0.0011,2.8314,2573.99,2574.1,0.0,0.0,0.000121,0.002831,0.022652,0.005663,-0.031025,-109.5769,1,1,,301.3,79.7,0.172,442.7263,-0.13408,0.442726,3.540738,0.005661,-4.123205,-93.1321
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,kraken,binance,ERC20,ok,0.2192,2574.79,2573.85,-3.6508,0.0021,5.4071,2574.79,2573.85,0.0,0.0,-0.001974,0.043256,0.005405,0.360339,-0.410975,-760.0704,1,1,72.0,79.7,268.3,10.96,28224.9933,-15.59728,225.799946,28.209396,0.360339,-269.966961,-95.6482
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,kraken,bybit,ERC20,ok,0.2192,2574.79,2574.17,-2.408,0.00209,5.3813,2574.79,2574.17,0.0,0.0,-0.001296,0.04305,0.00538,0.360384,-0.41011,-762.1007,1,1,72.0,79.7,226.3,3.56244,9174.205,-3.879022,73.39364,9.170326,0.360384,-86.803371,-94.6168
139,2026-09-18T14:21:59.642+00:00,ETH/USDT,kraken,okx,ERC20,ok,0.2192,2574.79,2573.98,-3.1459,0.001,2.5748,2574.79,2573.98,0.0,0.0,-0.00081,0.020598,0.002574,0.360357,-0.384339,-1492.7023,1,1,,79.7,301.3,1.768616,4554.6162,-2.235404,36.436929,4.552381,0.360357,-43.585071,-95.6943
